,index,Latitude,LatitudeDir,Longitude,LongitudeDir,Altitude,Category
4721,8087,,,,,,
4722,8088,,,,,,
4723,8089,,,,,,
4724,8090,,,,,,
4725,8091,,,,,,
4726,8092,,,,,,
4727,8093,,,,,,
4728,8094,,,,,,
4729,8095,,,,,,
4730,8096,,,,,,
4731,8097,,,,,,
4732,8098,,,,,,
4733,8099,,,,,,
4734,8100,,,,,,
4735,8101,,,,,,
4736,8102,,,,,,
4737,8103,,,,,,
4738,8104,,,,,,
4739,8105,,,,,,
4740,8106,,,,,,
4741,8107,,,,,,
4742,8108,,,,,,
4743,8109,,,,,,
4744,8110,,,,,,
4745,8111,,,,,,
4746,8112,,,,,,
4747,8113,,,,,,
4748,8114,,,,,,
4749,8115,,,,,,
4750,8116,,,,,,
4751,8117,,,,,,
4752,8118,,,,,,
4753,8119,,,,,,
4754,8120,,,,,,
4755,8121,,,,,,
4756,8122,,,,,,
4757,8123,,,,,,
4758,8124,,,,,,
4759,8125,,,,,,
4760,8126,,,,,,
4761,8127,,,,,,
4762,8128,,,,,,
4763,8129,,,,,,
4764,8130,,,,,,
4765,8131,,,,,,
4766,8132,,,,,,
4767,8133,,,,,,
4768,8134,,,,,,
4769,8135,,,,,,
4770,8136,,,,,,
4771,8137,,,,,,
4772,8138,,,,,,
4773,8139,,,,,,
4774,8140,,,,,,
4775,8141,,,,,,
4776,8142,,,,,,
4777,8143,,,,,,
4778,8144,,,,,,
4779,8145,,,,,,
4780,8146,,,,,,
4781,8147,,,,,,
4782,8148,,,,,,
4783,8149,,,,,,
4784,8150,,,,,,
4785,8151,,,,,,
4786,8152,,,,,,
4787,8153,,,,,,
4788,8154,,,,,,
4789,8155,,,,,,
4790,8156,,,,,,
4791,8157,,,,,,
4792,8158,,,,,,
4793,8159,,,,,,
4794,8160,,,,,,
4795,8161,,,,,,
4796,8162,,,,,,
4797,8163,,,,,,
4798,8164,,,,,,
4799,8165,,,,,,
4800,8166,,,,,,
4801,8167,,,,,,
4802,8168,,,,,,
4803,8169,,,,,,
4804,8170,,,,,,
4805,8171,,,,,,
4806,8172,,,,,,
4807,8173,,,,,,
4808,8174,,,,,,
4809,8175,,,,,,
4810,8176,,,,,,
4811,8177,,,,,,
4812,8178,,,,,,
4813,8179,,,,,,
4814,8180,,,,,,
4815,8181,,,,,,
4816,8182,,,,,,
4817,8183,,,,,,
4818,8184,,,,,,
4819,8185,,,,,,
4820,8186,,,,,,
4821,8187,,,,,,
4822,8188,,,,,,
4823,8189,,,,,,
4824,8190,,,,,,
4825,8191,,,,,,
4826,8192,,,,,,
4827,8193,,,,,,
4828,8194,,,,,,
4829,8195,,,,,,
4830,8196,,,,,,
4831,8197,,,,,,
4832,8198,,,,,,
4833,8199,,,,,,
4834,8200,,,,,,
4835,8201,,,,,,
4836,8202,,,,,,
4837,8203,,,,,,
4838,8204,,,,,,
4839,8205,,,,,,
4840,8206,,,,,,
4841,8207,,,,,,
4842,8208,,,,,,
4843,8209,,,,,,
4844,8210,,,,,,
4845,8211,,,,,,
4846,8212,,,,,,
4847,8213,,,,,,
4848,8214,,,,,,
4849,8215,,,,,,
4850,8216,,,,,,
4851,8217,,,,,,
4852,8218,,,,,,
4853,8219,,,,,,
4854,8220,,,,,,
4855,8221,,,,,,
4856,8222,,,,,,
4857,8223,,,,,,
4858,8224,,,,,,
4859,8225,,,,,,
4860,8226,,,,,,
4861,8227,,,,,,
4862,8228,,,,,,
4863,8229,,,,,,
4864,8230,,,,,,
4865,8231,,,,,,
4866,8232,,,,,,
4867,8233,,,,,,
4868,8234,,,,,,
4869,8235,,,,,,
4870,8236,,,,,,
4871,8237,,,,,,
4872,8238,,,,,,
4873,8239,,,,,,
4874,8240,,,,,,
4875,8241,,,,,,
4876,8242,,,,,,
4877,8243,,,,,,
4878,8244,,,,,,
4879,8245,,,,,,
4880,8246,,,,,,
4881,8247,,,,,,
4882,8248,,,,,,
4883,8249,,,,,,
4884,8250,,,,,,
4885,8251,,,,,,
4886,8252,,,,,,
4887,8253,,,,,,
4888,8254,,,,,,
4889,8255,,,,,,
4890,8256,,,,,,
4891,8257,,,,,,
4892,8258,,,,,,
4893,8259,,,,,,
4894,8260,,,,,,
4895,8261,,,,,,
4896,8262,,,,,,
4897,8263,,,,,,
4898,8264,,,,,,
4899,8265,,,,,,
4900,8266,,,,,,
4901,8267,,,,,,
4902,8268,,,,,,
4903,8269,,,,,,
4904,8270,,,,,,
4905,8271,,,,,,
4906,8272,,,,,,
4907,8273,,,,,,
4908,8274,,,,,,
4909,8275,,,,,,
4910,8276,,,,,,
4911,8277,,,,,,
4912,8278,,,,,,
4913,8279,,,,,,
4914,8280,,,,,,
4915,8281,,,,,,
4916,8282,,,,,,
4917,8283,,,,,,
4918,8284,,,,,,
4919,8285,,,,,,
4920,8286,,,,,,
4921,8287,,,,,,
4922,8288,,,,,,
4923,8289,,,,,,
4924,8290,,,,,,
4925,8291,,,,,,
4926,8292,,,,,,
4927,8293,,,,,,
4928,8294,,,,,,
4929,8295,,,,,,
4930,8296,,,,,,
4931,8297,,,,,,
4932,8298,,,,,,
4933,8299,,,,,,
4934,8300,,,,,,
4935,8301,,,,,,
4936,8302,,,,,,
4937,8303,,,,,,
4938,8304,,,,,,
4939,8305,,,,,,
4940,8306,,,,,,
4941,8307,,,,,,
4942,8308,,,,,,
4943,8309,,,,,,
4944,8310,,,,,,
4945,8311,,,,,,
4946,8312,,,,,,
4947,8313,,,,,,
4948,8314,,,,,,
4949,8315,,,,,,
4950,8316,,,,,,
4951,8317,,,,,,
4952,8318,,,,,,
4953,8319,,,,,,
4954,8320,,,,,,
4955,8321,,,,,,
4956,8322,,,,,,
4957,8323,,,,,,
4958,8324,,,,,,
4959,8325,,,,,,
4960,8326,,,,,,
4961,8327,,,,,,
4962,8328,,,,,,
4963,8329,,,,,,
4964,8330,,,,,,
4965,8331,,,,,,
4966,8332,,,,,,
4967,8333,,,,,,
4968,8334,,,,,,
4969,8335,,,,,,
4970,8336,,,,,,
4971,8337,,,,,,
4972,8338,,,,,,
4973,8339,,,,,,
4974,8340,,,,,,
4975,8341,,,,,,
4976,8342,,,,,,
4977,8343,,,,,,
4978,8344,,,,,,
4979,8345,,,,,,
4980,8346,,,,,,
4981,8347,,,,,,
4982,8348,,,,,,
4983,8349,,,,,,
4984,8350,,,,,,
4985,8351,,,,,,
4986,8352,,,,,,
4987,8353,,,,,,
4988,8354,,,,,,
4989,8355,,,,,,
4990,8356,,,,,,
4991,8357,,,,,,
4992,8358,,,,,,
4993,8359,,,,,,
4994,8360,,,,,,
4995,8361,,,,,,
4996,8362,,,,,,
4997,8363,,,,,,
4998,8364,,,,,,
4999,8365,,,,,,
5000,8366,,,,,,
5001,8367,,,,,,
5002,8368,,,,,,
5003,8369,,,,,,
5004,8370,,,,,,
5005,8371,,,,,,
5006,8372,,,,,,
5007,8373,,,,,,
5008,8374,,,,,,
5009,8375,,,,,,
5010,8376,,,,,,
5011,8377,,,,,,
5012,8378,,,,,,
5013,8379,,,,,,
5014,8380,,,,,,
5015,8381,,,,,,
5016,8382,,,,,,
5017,8383,,,,,,
5018,8384,,,,,,
5019,8385,,,,,,
5020,8386,,,,,,
5021,8387,,,,,,
5022,8388,,,,,,
5023,8389,,,,,,
5024,8390,,,,,,
5025,8391,,,,,,
5026,8392,,,,,,
5027,8393,,,,,,
5028,8394,,,,,,
5029,8395,,,,,,
5030,8396,,,,,,
5031,8397,,,,,,
5032,8398,,,,,,
5033,8399,,,,,,
5034,8400,,,,,,
5035,8401,,,,,,
5036,8402,,,,,,
5037,8403,,,,,,
5038,8404,,,,,,
5039,8405,,,,,,
5040,8406,,,,,,
5041,8407,,,,,,
5042,8408,,,,,,
5043,8409,,,,,,
5044,8410,,,,,,
5045,8411,,,,,,
5046,8412,,,,,,
5047,8413,,,,,,
5048,8414,,,,,,
5049,8415,,,,,,
5050,8416,,,,,,
5051,8417,,,,,,
5052,8418,,,,,,
5053,8419,,,,,,
5054,8420,,,,,,
5055,8421,,,,,,
5056,8422,,,,,,
5057,8423,,,,,,
5058,8424,,,,,,
5059,8425,,,,,,
5060,8426,,,,,,
5061,8427,,,,,,
5062,8428,,,,,,
5063,8429,,,,,,
5064,8430,,,,,,
5065,8431,,,,,,
5066,8432,,,,,,
5067,8433,,,,,,
5068,8434,,,,,,
5069,8435,,,,,,
5070,8436,,,,,,
5071,8437,,,,,,
5072,8438,,,,,,
5073,8439,,,,,,
5074,8440,,,,,,
5075,8441,,,,,,
5076,8442,,,,,,
5077,8443,,,,,,
5078,8444,,,,,,
5079,8445,,,,,,
5080,8446,,,,,,
5081,8447,,,,,,
5082,8448,,,,,,
5083,8449,,,,,,
5084,8450,,,,,,
5085,8451,,,,,,
5086,8452,,,,,,
5087,8453,,,,,,
5088,8454,,,,,,
5089,8455,,,,,,
5090,8456,,,,,,
5091,8457,,,,,,
5092,8458,,,,,,
5093,8459,,,,,,
5094,8460,,,,,,
5095,8461,,,,,,
5096,8462,,,,,,
5097,8463,,,,,,
5098,8464,,,,,,
5099,8465,,,,,,
5100,8466,,,,,,
5101,8467,,,,,,
5102,8468,,,,,,
5103,8469,,,,,,
5104,8470,,,,,,
5105,8471,,,,,,
5106,8472,,,,,,
5107,8473,,,,,,
5108,8474,,,,,,
5109,8475,,,,,,
5110,8476,,,,,,
5111,8477,,,,,,
5112,8478,,,,,,
5113,8479,,,,,,
5114,8480,,,,,,
5115,8481,,,,,,
5116,8482,,,,,,
5117,8483,,,,,,
5118,8484,,,,,,
5119,8485,,,,,,
5120,8486,,,,,,
5121,8487,,,,,,
5122,8488,,,,,,
5123,8489,,,,,,
5124,8490,,,,,,
5125,8491,,,,,,
5126,8492,,,,,,
5127,8493,,,,,,
5128,8494,,,,,,
5129,8495,,,,,,
5130,8496,,,,,,
5131,8497,,,,,,
5132,8498,,,,,,
5133,8499,,,,,,
5134,8500,,,,,,
5135,8501,,,,,,
5136,8502,,,,,,
5137,8503,,,,,,
5138,8504,,,,,,
5139,8505,,,,,,
5140,8506,,,,,,
5141,8507,,,,,,
5142,8508,,,,,,
5143,8509,,,,,,
5144,8510,,,,,,
5145,8511,,,,,,
5146,8512,,,,,,
5147,8513,,,,,,
5148,8514,,,,,,
5149,8515,,,,,,
5150,8516,,,,,,
5151,8517,,,,,,
5152,8518,,,,,,
5153,8519,,,,,,
5154,8520,,,,,,
5155,8521,,,,,,
5156,8522,,,,,,
5157,8523,,,,,,
5158,8524,,,,,,
5159,8525,,,,,,
5160,8526,,,,,,
5161,8527,,,,,,
5162,8528,,,,,,
5163,8529,,,,,,
5164,8530,,,,,,
5165,8531,,,,,,
5166,8532,,,,,,
5167,8533,,,,,,
5168,8534,,,,,,
5169,8535,,,,,,
5170,8536,,,,,,
5171,8537,,,,,,
5172,8538,,,,,,
5173,8539,,,,,,
5174,8540,,,,,,
5175,8541,,,,,,
5176,8542,,,,,,
5177,8543,,,,,,
5178,8544,,,,,,
5179,8545,,,,,,
5180,8546,,,,,,
5181,8547,,,,,,
5182,8548,,,,,,
5183,8549,,,,,,
5184,8550,,,,,,
5185,8551,,,,,,
5186,8552,,,,,,
5187,8553,,,,,,
5188,8554,,,,,,
5189,8555,,,,,,
5190,8556,,,,,,
5191,8557,,,,,,
5192,8558,,,,,,
5193,8559,,,,,,
5194,8560,,,,,,
5195,8561,,,,,,
5196,8562,,,,,,
5197,8563,,,,,,
5198,8564,,,,,,
5199,8565,,,,,,
5200,8566,,,,,,
5201,8567,,,,,,
5202,8568,,,,,,
5203,8569,,,,,,
5204,8570,,,,,,
5205,8571,,,,,,
5206,8572,,,,,,
5207,8573,,,,,,
5208,8574,,,,,,
5209,8575,,,,,,
5210,8576,,,,,,
5211,8577,,,,,,
5212,8578,,,,,,
5213,8579,,,,,,
5214,8580,,,,,,
5215,8581,,,,,,
5216,8582,,,,,,
5217,8583,,,,,,
5218,8584,,,,,,
5219,8585,,,,,,
5220,8586,,,,,,
5221,8587,,,,,,
5222,8588,,,,,,
5223,8589,,,,,,
5224,8590,,,,,,
5225,8591,,,,,,
5226,8592,,,,,,
5227,8593,,,,,,
5228,8594,,,,,,
5229,8595,,,,,,
5230,8596,,,,,,
5231,8597,,,,,,
5232,8598,,,,,,
5233,8599,,,,,,
5234,8600,,,,,,
5235,8601,,,,,,
5236,8602,,,,,,
5237,8603,,,,,,
5238,8604,,,,,,
5239,8605,,,,,,
5240,8606,,,,,,
5241,8607,,,,,,
5242,8608,,,,,,
5243,8609,,,,,,
5244,8610,,,,,,
5245,8611,,,,,,
5246,8612,,,,,,
5247,8613,,,,,,
5248,8614,,,,,,
5249,8615,,,,,,
5250,8616,,,,,,
5251,8617,,,,,,
5252,8618,,,,,,
5253,8619,,,,,,
5254,8620,,,,,,
5255,8621,,,,,,
5256,8622,,,,,,
5257,8623,,,,,,
5258,8624,,,,,,
5259,8625,,,,,,
5260,8626,,,,,,
5261,8627,,,,,,
5262,8628,,,,,,
5263,8629,,,,,,
5264,8630,,,,,,
5265,8631,,,,,,
5266,8632,,,,,,
5267,8633,,,,,,
5268,8634,,,,,,
5269,8635,,,,,,
5270,8636,,,,,,
5271,8637,,,,,,
5272,8638,,,,,,
5273,8639,,,,,,
5274,8640,,,,,,
5275,8641,,,,,,
5276,8642,,,,,,
5277,8643,,,,,,
5278,8644,,,,,,
5279,8645,,,,,,
5280,8646,,,,,,
5281,8647,,,,,,
5282,8648,,,,,,
5283,8649,,,,,,
5284,8650,,,,,,
5285,8651,,,,,,
5286,8652,,,,,,
5287,8653,,,,,,
5288,8654,,,,,,
5289,8655,,,,,,
5290,8656,,,,,,
5291,8657,,,,,,
5292,8658,,,,,,
5293,8659,,,,,,
5294,8660,,,,,,
5295,8661,,,,,,
5296,8662,,,,,,
5297,8663,,,,,,
5298,8664,,,,,,
5299,8665,,,,,,
5300,8666,,,,,,
5301,8667,,,,,,
5302,8668,,,,,,
5303,8669,,,,,,
5304,8670,,,,,,
5305,8671,,,,,,
5306,8672,,,,,,
5307,8673,,,,,,
5308,8674,,,,,,
5309,8675,,,,,,
5310,8676,,,,,,
5311,8677,,,,,,
5312,8678,,,,,,
5313,8679,,,,,,
5314,8680,,,,,,
5315,8681,,,,,,
5316,8682,,,,,,
5317,8683,,,,,,
5318,8684,,,,,,
5319,8685,,,,,,
5320,8686,,,,,,
5321,8687,,,,,,
5322,8688,,,,,,
5323,8689,,,,,,
5324,8690,,,,,,
5325,8691,,,,,,
5326,8692,,,,,,
5327,8693,,,,,,
5328,8694,,,,,,
5329,8695,,,,,,
5330,8696,,,,,,
5331,8697,,,,,,
5332,8698,,,,,,
5333,8699,,,,,,
5334,8700,,,,,,
5335,8701,,,,,,
5336,8702,,,,,,
5337,8703,,,,,,
5338,8704,,,,,,
5339,8705,,,,,,
5340,8706,,,,,,
5341,8707,,,,,,
5342,8708,,,,,,
5343,8709,,,,,,
5344,8710,,,,,,
5345,8711,,,,,,
5346,8712,,,,,,
5347,8713,,,,,,
5348,8714,,,,,,
5349,8715,,,,,,
5350,8716,,,,,,
5351,8717,,,,,,
5352,8718,,,,,,
5353,8719,,,,,,
5354,8720,,,,,,
5355,8721,,,,,,
5356,8722,,,,,,
5357,8723,,,,,,
5358,8724,,,,,,
5359,8725,,,,,,
5360,8726,,,,,,
5361,8727,,,,,,
5362,8728,,,,,,
5363,8729,,,,,,
5364,8730,,,,,,
5365,8731,,,,,,
5366,8732,,,,,,
5367,8733,,,,,,
5368,8734,,,,,,
5369,8735,,,,,,
5370,8736,,,,,,
5371,8737,,,,,,
5372,8738,,,,,,
5373,8739,,,,,,
5374,8740,,,,,,
5375,8741,,,,,,
5376,8742,,,,,,
5377,8743,,,,,,
5378,8744,,,,,,
5379,8745,,,,,,
5380,8746,,,,,,
5381,8747,,,,,,
5382,8748,,,,,,
5383,8749,,,,,,
5384,8750,,,,,,
5385,8751,,,,,,
5386,8752,,,,,,
5387,8753,,,,,,
5388,8754,,,,,,
5389,8755,,,,,,
5390,8756,,,,,,
5391,8757,,,,,,
5392,8758,,,,,,
5393,8759,,,,,,
5394,8760,,,,,,
5395,8761,,,,,,
5396,8762,,,,,,
5397,8763,,,,,,
5398,8764,,,,,,
5399,8765,,,,,,
5400,8766,,,,,,
5401,8767,,,,,,
5402,8768,,,,,,
5403,8769,,,,,,
5404,8770,,,,,,
5405,8771,,,,,,
5406,8772,,,,,,
5407,8773,,,,,,
5408,8774,,,,,,
5409,8775,,,,,,
5410,8776,,,,,,
5411,8777,,,,,,
5412,8778,,,,,,
5413,8779,,,,,,
5414,8780,,,,,,
5415,8781,,,,,,
5416,8782,,,,,,
5417,8783,,,,,,
5418,8784,,,,,,
5419,8785,,,,,,
5420,8786,,,,,,
5421,8787,,,,,,
5422,8788,,,,,,
5423,8789,,,,,,
5424,8790,,,,,,
5425,8791,,,,,,
5426,8792,,,,,,
5427,8793,,,,,,
5428,8794,,,,,,
5429,8795,,,,,,
5430,8796,,,,,,
5431,8797,,,,,,
5432,8798,,,,,,
5433,8799,,,,,,
5434,8800,,,,,,
5435,8801,,,,,,
5436,8802,,,,,,
5437,8803,,,,,,
5438,8804,,,,,,
5439,8805,,,,,,
5440,8806,,,,,,
5441,8807,,,,,,
5442,8808,,,,,,
5443,8809,,,,,,
5444,8810,,,,,,
5445,8811,,,,,,
5446,8812,,,,,,
5447,8813,,,,,,
5448,8814,,,,,,
5449,8815,,,,,,
5450,8816,,,,,,
5451,8817,,,,,,
5452,8818,,,,,,
5453,8819,,,,,,
5454,8820,,,,,,
5455,8821,,,,,,
5456,8822,,,,,,
5457,8823,,,,,,
5458,8824,,,,,,
5459,8825,,,,,,
5460,8826,,,,,,
5461,8827,,,,,,
5462,8828,,,,,,
5463,8829,,,,,,
5464,8830,,,,,,
5465,8831,,,,,,
5466,8832,,,,,,
5467,8833,,,,,,
5468,8834,,,,,,
5469,8835,,,,,,
5470,8836,,,,,,
5471,8837,,,,,,
5472,8838,,,,,,
5473,8839,,,,,,
5474,8840,,,,,,
5475,8841,,,,,,
5476,8842,,,,,,
5477,8843,,,,,,
5478,8844,,,,,,
5479,8845,,,,,,
5480,8846,,,,,,
5481,8847,,,,,,
5482,8848,,,,,,
5483,8849,,,,,,
5484,8850,,,,,,
5485,8851,,,,,,
5486,8852,,,,,,
5487,8853,,,,,,
5488,8854,,,,,,
5489,8855,,,,,,
5490,8856,,,,,,
5491,8857,,,,,,
5492,8858,,,,,,
5493,8859,,,,,,
5494,8860,,,,,,
5495,8861,,,,,,
5496,8862,,,,,,
5497,8863,,,,,,
5498,8864,,,,,,
5499,8865,,,,,,
5500,8866,,,,,,
5501,8867,,,,,,
5502,8868,,,,,,
5503,8869,,,,,,
5504,8870,,,,,,
5505,8871,,,,,,
5506,8872,,,,,,
5507,8873,,,,,,
5508,8874,,,,,,
5509,8875,,,,,,
5510,8876,,,,,,
5511,8877,,,,,,
5512,8878,,,,,,
5513,8879,,,,,,
5514,8880,,,,,,
5515,8881,,,,,,
5516,8882,,,,,,
5517,8883,,,,,,
5518,8884,,,,,,
5519,8885,,,,,,
5520,8886,,,,,,
5521,8887,,,,,,
5522,8888,,,,,,
5523,8889,,,,,,
5524,8890,,,,,,
5525,8891,,,,,,
5526,8892,,,,,,
5527,8893,,,,,,
5528,8894,,,,,,
5529,8895,,,,,,
5530,8896,,,,,,
5531,8897,,,,,,
5532,8898,,,,,,
5533,8899,,,,,,
5534,8900,,,,,,
5535,8901,,,,,,
5536,8902,,,,,,
5537,8903,,,,,,
5538,8904,,,,,,
5539,8905,,,,,,
5540,8906,,,,,,
5541,8907,,,,,,
5542,8908,,,,,,
5543,8909,,,,,,
5544,8910,,,,,,
5545,8911,,,,,,
5546,8912,,,,,,
5547,8913,,,,,,
5548,8914,,,,,,
5549,8915,,,,,,
5550,8916,,,,,,
5551,8917,,,,,,
5552,8918,,,,,,
5553,8919,,,,,,
5554,8920,,,,,,
5555,8921,,,,,,
5556,8922,,,,,,
5557,8923,,,,,,
5558,8924,,,,,,
5559,8925,,,,,,
5560,8926,,,,,,
5561,8927,,,,,,
5562,8928,,,,,,
5563,8929,,,,,,
5564,8930,,,,,,
5565,8931,,,,,,
5566,8932,,,,,,
5567,8933,,,,,,
5568,8934,,,,,,
5569,8935,,,,,,
5570,8936,,,,,,
5571,8937,,,,,,
5572,8938,,,,,,
5573,8939,,,,,,
5574,8940,,,,,,
5575,8941,,,,,,
5576,8942,,,,,,
5577,8943,,,,,,
5578,8944,,,,,,
5579,8945,,,,,,
5580,8946,,,,,,
5581,8947,,,,,,
5582,8948,,,,,,
5583,8949,,,,,,
5584,8950,,,,,,
5585,8951,,,,,,
5586,8952,,,,,,
5587,8953,,,,,,
5588,8954,,,,,,
5589,8955,,,,,,
5590,8956,,,,,,
5591,8957,,,,,,
5592,8958,,,,,,
5593,8959,,,,,,
5594,8960,,,,,,
5595,8961,,,,,,
5596,8962,,,,,,
5597,8963,,,,,,
5598,8964,,,,,,
5599,8965,,,,,,
5600,8966,,,,,,
5601,8967,,,,,,
5602,8968,,,,,,
5603,8969,,,,,,
5604,8970,,,,,,
5605,8971,,,,,,
5606,8972,,,,,,
5607,8973,,,,,,
5608,8974,,,,,,
5609,8975,,,,,,
5610,8976,,,,,,
5611,8977,,,,,,
5612,8978,,,,,,
5613,8979,,,,,,
5614,8980,,,,,,
5615,8981,,,,,,
5616,8982,,,,,,
5617,8983,,,,,,
5618,8984,,,,,,
5619,8985,,,,,,
5620,8986,,,,,,
5621,8987,,,,,,
5622,8988,,,,,,
5623,8989,,,,,,
5624,8990,,,,,,
5625,8991,,,,,,
5626,8992,,,,,,
5627,8993,,,,,,
5628,8994,,,,,,
5629,8995,,,,,,
5630,8996,,,,,,
5631,8997,,,,,,
5632,8998,,,,,,
5633,8999,,,,,,
5634,9000,,,,,,
5635,9001,,,,,,
5636,9002,,,,,,
5637,9003,,,,,,
5638,9004,,,,,,
5639,9005,,,,,,
5640,9006,,,,,,
5641,9007,,,,,,
5642,9008,,,,,,
5643,9009,,,,,,
5644,9010,,,,,,
5645,9011,,,,,,
5646,9012,,,,,,
5647,9013,,,,,,
5648,9014,,,,,,
5649,9015,,,,,,
5650,9016,,,,,,
5651,9017,,,,,,
5652,9018,,,,,,
5653,9019,,,,,,
5654,9020,,,,,,
5655,9021,,,,,,
5656,9022,,,,,,
5657,9023,,,,,,
5658,9024,,,,,,
5659,9025,,,,,,
5660,9026,,,,,,
5661,9027,,,,,,
5662,9028,,,,,,
5663,9029,,,,,,
5664,9030,,,,,,
5665,9031,,,,,,
5666,9032,,,,,,
5667,9033,,,,,,
5668,9034,,,,,,
5669,9035,,,,,,
5670,9036,,,,,,
5671,9037,,,,,,
5672,9038,,,,,,
5673,9039,,,,,,
5674,9040,,,,,,
5675,9041,,,,,,
5676,9042,,,,,,
5677,9043,,,,,,
5678,9044,,,,,,
5679,9045,,,,,,
5680,9046,,,,,,
5681,9047,,,,,,
5682,9048,,,,,,
5683,9049,,,,,,
5684,9050,,,,,,
5685,9051,,,,,,
5686,9052,,,,,,
5687,9053,,,,,,
5688,9054,,,,,,
5689,9055,,,,,,
5690,9056,,,,,,
5691,9057,,,,,,
5692,9058,,,,,,
5693,9059,,,,,,
5694,9060,,,,,,
5695,9061,,,,,,
5696,9062,,,,,,
5697,9063,,,,,,
5698,9064,,,,,,
5699,9065,,,,,,
5700,9066,,,,,,
5701,9067,,,,,,
5702,9068,,,,,,
5703,9069,,,,,,
5704,9070,,,,,,
5705,9071,,,,,,
5706,9072,,,,,,
5707,9073,,,,,,
5708,9074,,,,,,
5709,9075,,,,,,
5710,9076,,,,,,
5711,9077,,,,,,
5712,9078,,,,,,
5713,9079,,,,,,
5714,9080,,,,,,
5715,9081,,,,,,
5716,9082,,,,,,
5717,9083,,,,,,
5718,9084,,,,,,
5719,9085,,,,,,
5720,9086,,,,,,
5721,9087,,,,,,
5722,9088,,,,,,
5723,9089,,,,,,
5724,9090,,,,,,
5725,9091,,,,,,
5726,9092,,,,,,
5727,9093,,,,,,
5728,9094,,,,,,
5729,9095,,,,,,
5730,9096,,,,,,
5731,9097,,,,,,
5732,9098,,,,,,
5733,9099,,,,,,
5734,9100,,,,,,
5735,9101,,,,,,
5736,9102,,,,,,
5737,9103,,,,,,
5738,9104,,,,,,
5739,9105,,,,,,
5740,9106,,,,,,
5741,9107,,,,,,
5742,9108,,,,,,
5743,9109,,,,,,
5744,9110,,,,,,
5745,9111,,,,,,
5746,9112,,,,,,
5747,9113,,,,,,
5748,9114,,,,,,
5749,9115,,,,,,
5750,9116,,,,,,
5751,9117,,,,,,
5752,9118,,,,,,
5753,9119,,,,,,
5754,9120,,,,,,
5755,9121,,,,,,
5756,9122,,,,,,
5757,9123,,,,,,
5758,9124,,,,,,
5759,9125,,,,,,
5760,9126,,,,,,
5761,9127,,,,,,
5762,9128,,,,,,
5763,9129,,,,,,
5764,9130,,,,,,
5765,9131,,,,,,
5766,9132,,,,,,
5767,9133,,,,,,
5768,9134,,,,,,
5769,9135,,,,,,
5770,9136,,,,,,
5771,9137,,,,,,
5772,9138,,,,,,
5773,9139,,,,,,
5774,9140,,,,,,
5775,9141,,,,,,
5776,9142,,,,,,
5777,9143,,,,,,
5778,9144,,,,,,
5779,9145,,,,,,
5780,9146,,,,,,
5781,9147,,,,,,
5782,9148,,,,,,
5783,9149,,,,,,
5784,9150,,,,,,
5785,9151,,,,,,
5786,9152,,,,,,
5787,9153,,,,,,
5788,9154,,,,,,
5789,9155,,,,,,
5790,9156,,,,,,
5791,9157,,,,,,
5792,9158,,,,,,
5793,9159,,,,,,
5794,9160,,,,,,
5795,9161,,,,,,
5796,9162,,,,,,
5797,9163,,,,,,
5798,9164,,,,,,
5799,9165,,,,,,
5800,9166,,,,,,
5801,9167,,,,,,
5802,9168,,,,,,
5803,9169,,,,,,
5804,9170,,,,,,
5805,9171,,,,,,
5806,9172,,,,,,
5807,9173,,,,,,
5808,9174,,,,,,
5809,9175,,,,,,
5810,9176,,,,,,
5811,9177,,,,,,
5812,9178,,,,,,
5813,9179,,,,,,
5814,9180,,,,,,
5815,9181,,,,,,
5816,9182,,,,,,
5817,9183,,,,,,
5818,9184,,,,,,
5819,9185,,,,,,
5820,9186,,,,,,
5821,9187,,,,,,
5822,9188,,,,,,
5823,9189,,,,,,
5824,9190,,,,,,
5825,9191,,,,,,
5826,9192,,,,,,
5827,9193,,,,,,
5828,9194,,,,,,
5829,9195,,,,,,
5830,9196,,,,,,
5831,9197,,,,,,
5832,9198,,,,,,
5833,9199,,,,,,
5834,9200,,,,,,
5835,9201,,,,,,
5836,9202,,,,,,
5837,9203,,,,,,
5838,9204,,,,,,
5839,9205,,,,,,
5840,9206,,,,,,
5841,9207,,,,,,
5842,9208,,,,,,
5843,9209,,,,,,
5844,9210,,,,,,
5845,9211,,,,,,
5846,9212,,,,,,
5847,9213,,,,,,
5848,9214,,,,,,
5849,9215,,,,,,
5850,9216,,,,,,
5851,9217,,,,,,
5852,9218,,,,,,
5853,9219,,,,,,
5854,9220,,,,,,
5855,9221,,,,,,
5856,9222,,,,,,
5857,9223,,,,,,
5858,9224,,,,,,
5859,9225,,,,,,
5860,9226,,,,,,
5861,9227,,,,,,
5862,9228,,,,,,
5863,9229,,,,,,
5864,9230,,,,,,
5865,9231,,,,,,
5866,9232,,,,,,
5867,9233,,,,,,
5868,9234,,,,,,
5869,9235,,,,,,
5870,9236,,,,,,
5871,9237,,,,,,
5872,9238,,,,,,
5873,9239,,,,,,
5874,9240,,,,,,
5875,9241,,,,,,
5876,9242,,,,,,
5877,9243,,,,,,
5878,9244,,,,,,
5879,9245,,,,,,
5880,9246,,,,,,
5881,9247,,,,,,
5882,9248,,,,,,
5883,9249,,,,,,
